STATION,SAMPLE DATE,YEAR,TEST NAME,TEST CODE,TEST VALUE,UNIT,REMARK
K45,25-Jul-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,204,mg/L,
K45,25-Jul-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
K45,25-Jul-2013,2013,SELENIUM,SEUT,0.1,ug/L,+/-0.4
K45,25-Jul-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,1.52,mg/L,
K45,25-Jul-2013,2013,STRONTIUM,SRUT,146,ug/L,+/-14
K45,25-Jul-2013,2013,SULPHATE,SSO4UR,17.1,mg/L,
K45,25-Jul-2013,2013,TITANIUM,TIUT,0.4,ug/L,+/-0.2
K45,25-Jul-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
K45,25-Jul-2013,2013,URANIUM,UUUT,0.4,ug/L,+/-0.2
K45,25-Jul-2013,2013,VANADIUM,VVUT,0.6,ug/L,+/-0.2
K45,25-Jul-2013,2013,ZINC,ZNUT,2.8,ug/L,+/-0.7
N32,25-Jul-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
N32,25-Jul-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,107,mg/L CaCO3,
N32,25-Jul-2013,2013,ALKALINITY; GRAN,ALKTI,105,mg/L CaCO3,
N32,25-Jul-2013,2013,ALUMINUM,ALUT,2.7,ug/L,+/-0.5
N32,25-Jul-2013,2013,ANIONS,ANIONS,3.71,meq/L,
N32,25-Jul-2013,2013,ARSENIC,ASUT,0.6,ug/L,+/-0.3
N32,25-Jul-2013,2013,BARIUM,BAUT,27.3,ug/L,+/-4.4
N32,25-Jul-2013,2013,BORON,BBUT,20,ug/L,+/-4
N32,25-Jul-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
N32,25-Jul-2013,2013,CALCIUM,CAUT,43.9,mg/L,
N32,25-Jul-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
N32,25-Jul-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,,ug/L,NDUN
N32,25-Jul-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,0.6,ug/L,<T
N32,25-Jul-2013,2013,CHLORIDE,CLIDUR,44.6,mg/L,
N32,25-Jul-2013,2013,COLOUR; TRUE,COLTR,7.4,TCU,
N32,25-Jul-2013,2013,CONDUCTIVITY,COND25,396,uS/cm,
N32,25-Jul-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,421,uS/cm,
N32,25-Jul-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
N32,25-Jul-2013,2013,CHROMIUM,CRUT,1.1,ug/L,+/-0.2
N32,25-Jul-2013,2013,COPPER,CUUT,0.7,ug/L,+/-0.1
N32,25-Jul-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,27.3,mg/L,
N32,25-Jul-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.4,mg/L,
N32,25-Jul-2013,2013,IRON,FEUT,0,ug/L,+/-12.2
N32,25-Jul-2013,2013,CATIONS,IBCCAT,4.02,meq/L,
N32,25-Jul-2013,2013,ION BALANCE CALCULATION,IONCAL,8.6,%,
N32,25-Jul-2013,2013,POTASSIUM,KKUT,2.15,mg/L,
N32,25-Jul-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.56,none,
N32,25-Jul-2013,2013,MAGNESIUM,MGUT,7.68,mg/L,
N32,25-Jul-2013,2013,MANGANESE,MNUT,4.4,ug/L,+/-0.4
N32,25-Jul-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
N32,25-Jul-2013,2013,SODIUM,NAUT,26.4,mg/L,
N32,25-Jul-2013,2013,NICKEL,NIUT,0.4,ug/L,+/-0.3
N32,25-Jul-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,24,ug/L,
N32,25-Jul-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,8,ug/L,<T
N32,25-Jul-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,376,ug/L,
N32,25-Jul-2013,2013,LEAD,PBUT,0.1,ug/L,+/-0.1
N32,25-Jul-2013,2013,PH,PH,8.27,none,
N32,25-Jul-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.71,none,
N32,25-Jul-2013,2013,PHOSPHORUS; TOTAL,PPUT1,9.6,ug/L,
N32,25-Jul-2013,2013,PHOSPHORUS; TOTAL,PPUT2,10.2,ug/L,
N32,25-Jul-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,206,mg/L,
N32,25-Jul-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
N32,25-Jul-2013,2013,SELENIUM,SEUT,0.1,ug/L,+/-0.4
N32,25-Jul-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,1.78,mg/L,
N32,25-Jul-2013,2013,STRONTIUM,SRUT,148,ug/L,+/-15
N32,25-Jul-2013,2013,SULPHATE,SSO4UR,17,mg/L,
N32,25-Jul-2013,2013,TITANIUM,TIUT,0.5,ug/L,+/-0.2
N32,25-Jul-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
N32,25-Jul-2013,2013,URANIUM,UUUT,0.4,ug/L,+/-0.2
N32,25-Jul-2013,2013,VANADIUM,VVUT,0.6,ug/L,+/-0.2
N32,25-Jul-2013,2013,ZINC,ZNUT,2.7,ug/L,+/-0.7
S15,25-Jul-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
S15,25-Jul-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,107,mg/L CaCO3,
S15,25-Jul-2013,2013,ALKALINITY; GRAN,ALKTI,105,mg/L CaCO3,
S15,25-Jul-2013,2013,ALUMINUM,ALUT,2.4,ug/L,+/-0.4
S15,25-Jul-2013,2013,ANIONS,ANIONS,3.69,meq/L,
S15,25-Jul-2013,2013,ARSENIC,ASUT,0.6,ug/L,+/-0.3
S15,25-Jul-2013,2013,BARIUM,BAUT,26.8,ug/L,+/-4.3
S15,25-Jul-2013,2013,BORON,BBUT,19,ug/L,+/-4
S15,25-Jul-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
S15,25-Jul-2013,2013,CALCIUM,CAUT,44.1,mg/L,
S15,25-Jul-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
S15,25-Jul-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
S15,25-Jul-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,1.4,ug/L,
S15,25-Jul-2013,2013,CHLORIDE,CLIDUR,44.3,mg/L,
S15,25-Jul-2013,2013,COLOUR; TRUE,COLTR,6.8,TCU,
S15,25-Jul-2013,2013,CONDUCTIVITY,COND25,396,uS/cm,
S15,25-Jul-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,422,uS/cm,
S15,25-Jul-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
S15,25-Jul-2013,2013,CHROMIUM,CRUT,1,ug/L,+/-0.2
S15,25-Jul-2013,2013,COPPER,CUUT,1,ug/L,+/-0.2
S15,25-Jul-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,27.2,mg/L,
S15,25-Jul-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.4,mg/L,
S15,25-Jul-2013,2013,IRON,FEUT,0,ug/L,+/-12.2
S15,25-Jul-2013,2013,CATIONS,IBCCAT,4.07,meq/L,
S15,25-Jul-2013,2013,ION BALANCE CALCULATION,IONCAL,10,%,
S15,25-Jul-2013,2013,POTASSIUM,KKUT,2.13,mg/L,
S15,25-Jul-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.58,none,
S15,25-Jul-2013,2013,MAGNESIUM,MGUT,7.93,mg/L,
S15,25-Jul-2013,2013,MANGANESE,MNUT,2.4,ug/L,+/-0.3
S15,25-Jul-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
S15,25-Jul-2013,2013,SODIUM,NAUT,26.5,mg/L,
S15,25-Jul-2013,2013,NICKEL,NIUT,0.4,ug/L,+/-0.3
S15,25-Jul-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,20,ug/L,
S15,25-Jul-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,2,ug/L,<=W
S15,25-Jul-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,379,ug/L,
S15,25-Jul-2013,2013,LEAD,PBUT,0.1,ug/L,+/-0.1
S15,25-Jul-2013,2013,PH,PH,8.28,none,
S15,25-Jul-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.7,none,
S15,25-Jul-2013,2013,PHOSPHORUS; TOTAL,PPUT1,9,ug/L,
S15,25-Jul-2013,2013,PHOSPHORUS; TOTAL,PPUT2,8.8,ug/L,
S15,25-Jul-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,206,mg/L,
S15,25-Jul-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
S15,25-Jul-2013,2013,SELENIUM,SEUT,0.1,ug/L,+/-0.4
S15,25-Jul-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,1.6,mg/L,
S15,25-Jul-2013,2013,STRONTIUM,SRUT,150,ug/L,+/-15
S15,25-Jul-2013,2013,SULPHATE,SSO4UR,16.9,mg/L,
S15,25-Jul-2013,2013,TITANIUM,TIUT,0.4,ug/L,+/-0.2
S15,25-Jul-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
S15,25-Jul-2013,2013,URANIUM,UUUT,0.4,ug/L,+/-0.2
S15,25-Jul-2013,2013,VANADIUM,VVUT,0.6,ug/L,+/-0.2
S15,25-Jul-2013,2013,ZINC,ZNUT,3,ug/L,+/-0.7
C1,08-Aug-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
C1,08-Aug-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,105,mg/L CaCO3,
C1,08-Aug-2013,2013,ALKALINITY; GRAN,ALKTI,104,mg/L CaCO3,
C1,08-Aug-2013,2013,ALUMINUM,ALUT,7.8,ug/L,+/-1.3
C1,08-Aug-2013,2013,ANIONS,ANIONS,3.76,meq/L,
C1,08-Aug-2013,2013,ARSENIC,ASUT,0.6,ug/L,+/-0.3
C1,08-Aug-2013,2013,BARIUM,BAUT,24.7,ug/L,+/-4
C1,08-Aug-2013,2013,BORON,BBUT,19,ug/L,+/-4
C1,08-Aug-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
C1,08-Aug-2013,2013,CALCIUM,CAUT,43.8,mg/L,
C1,08-Aug-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
C1,08-Aug-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
C1,08-Aug-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,1,ug/L,
C1,08-Aug-2013,2013,CHLORIDE,CLIDUR,46.5,mg/L,
C1,08-Aug-2013,2013,COLOUR; TRUE,COLTR,9.2,TCU,
C1,08-Aug-2013,2013,CONDUCTIVITY,COND25,400,uS/cm,
C1,08-Aug-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,420,uS/cm,
C1,08-Aug-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
C1,08-Aug-2013,2013,CHROMIUM,CRUT,1,ug/L,+/-0.2
C1,08-Aug-2013,2013,COPPER,CUUT,0.8,ug/L,+/-0.1
C1,08-Aug-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,26.8,mg/L,
C1,08-Aug-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.4,mg/L,
C1,08-Aug-2013,2013,IRON,FEUT,0,ug/L,+/-12.2
C1,08-Aug-2013,2013,CATIONS,IBCCAT,3.91,meq/L,
C1,08-Aug-2013,2013,ION BALANCE CALCULATION,IONCAL,3.9,%,
C1,08-Aug-2013,2013,POTASSIUM,KKUT,2.22,mg/L,
C1,08-Aug-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.54,none,
C1,08-Aug-2013,2013,MAGNESIUM,MGUT,8.19,mg/L,
C1,08-Aug-2013,2013,MANGANESE,MNUT,6.3,ug/L,+/-0.6
C1,08-Aug-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
C1,08-Aug-2013,2013,SODIUM,NAUT,22.7,mg/L,
C1,08-Aug-2013,2013,NICKEL,NIUT,0.3,ug/L,+/-0.3
C1,08-Aug-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,64,ug/L,
C1,08-Aug-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,2,ug/L,<=W
C1,08-Aug-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,492,ug/L,
C1,08-Aug-2013,2013,LEAD,PBUT,0.7,ug/L,+/-0.1
C1,08-Aug-2013,2013,PH,PH,8.25,none,
C1,08-Aug-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.71,none,
C1,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT1,12.4,ug/L,
C1,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT2,13.2,ug/L,
C1,08-Aug-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,205,mg/L,
C1,08-Aug-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
C1,08-Aug-2013,2013,SELENIUM,SEUT,0.3,ug/L,+/-0.4
C1,08-Aug-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,1.92,mg/L,
C1,08-Aug-2013,2013,STRONTIUM,SRUT,150,ug/L,+/-15
C1,08-Aug-2013,2013,SULPHATE,SSO4UR,17.6,mg/L,
C1,08-Aug-2013,2013,TITANIUM,TIUT,0.4,ug/L,+/-0.2
C1,08-Aug-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
C1,08-Aug-2013,2013,URANIUM,UUUT,0.3,ug/L,+/-0.2
C1,08-Aug-2013,2013,VANADIUM,VVUT,0.9,ug/L,+/-0.2
C1,08-Aug-2013,2013,ZINC,ZNUT,5.7,ug/L,+/-0.7
C6,08-Aug-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
C6,08-Aug-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,105,mg/L CaCO3,
C6,08-Aug-2013,2013,ALKALINITY; GRAN,ALKTI,104,mg/L CaCO3,
C6,08-Aug-2013,2013,ALUMINUM,ALUT,3,ug/L,+/-0.5
C6,08-Aug-2013,2013,ANIONS,ANIONS,3.72,meq/L,
C6,08-Aug-2013,2013,ARSENIC,ASUT,0.5,ug/L,+/-0.3
C6,08-Aug-2013,2013,BARIUM,BAUT,25.4,ug/L,+/-4.1
C6,08-Aug-2013,2013,BORON,BBUT,18,ug/L,+/-3
C6,08-Aug-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
C6,08-Aug-2013,2013,CALCIUM,CAUT,44.6,mg/L,
C6,08-Aug-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
C6,08-Aug-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
C6,08-Aug-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,1.2,ug/L,
C6,08-Aug-2013,2013,CHLORIDE,CLIDUR,45.6,mg/L,
C6,08-Aug-2013,2013,COLOUR; TRUE,COLTR,7.4,TCU,
C6,08-Aug-2013,2013,CONDUCTIVITY,COND25,400,uS/cm,
C6,08-Aug-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,427,uS/cm,
C6,08-Aug-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
C6,08-Aug-2013,2013,CHROMIUM,CRUT,1,ug/L,+/-0.2
C6,08-Aug-2013,2013,COPPER,CUUT,0.7,ug/L,+/-0.1
C6,08-Aug-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,27.8,mg/L,
C6,08-Aug-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.4,mg/L,
C6,08-Aug-2013,2013,IRON,FEUT,0,ug/L,+/-12.2
C6,08-Aug-2013,2013,CATIONS,IBCCAT,4.1,meq/L,
C6,08-Aug-2013,2013,ION BALANCE CALCULATION,IONCAL,10,%,
C6,08-Aug-2013,2013,POTASSIUM,KKUT,2.21,mg/L,
C6,08-Aug-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.33,none,
C6,08-Aug-2013,2013,MAGNESIUM,MGUT,7.98,mg/L,
C6,08-Aug-2013,2013,MANGANESE,MNUT,5.4,ug/L,+/-0.5
C6,08-Aug-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
C6,08-Aug-2013,2013,SODIUM,NAUT,26.7,mg/L,
C6,08-Aug-2013,2013,NICKEL,NIUT,0.3,ug/L,+/-0.3
C6,08-Aug-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,64,ug/L,
C6,08-Aug-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,24,ug/L,
C6,08-Aug-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,475,ug/L,
C6,08-Aug-2013,2013,LEAD,PBUT,0.1,ug/L,+/-0.1
C6,08-Aug-2013,2013,PH,PH,8.04,none,
C6,08-Aug-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.71,none,
C6,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT1,10.4,ug/L,
C6,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT2,11.2,ug/L,
C6,08-Aug-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,208,mg/L,
C6,08-Aug-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
C6,08-Aug-2013,2013,SELENIUM,SEUT,0.1,ug/L,+/-0.4
C6,08-Aug-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,2.04,mg/L,
C6,08-Aug-2013,2013,STRONTIUM,SRUT,150,ug/L,+/-15
C6,08-Aug-2013,2013,SULPHATE,SSO4UR,17.1,mg/L,
C6,08-Aug-2013,2013,TITANIUM,TIUT,0.4,ug/L,+/-0.2
C6,08-Aug-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
C6,08-Aug-2013,2013,URANIUM,UUUT,0.3,ug/L,+/-0.2
C6,08-Aug-2013,2013,VANADIUM,VVUT,0.8,ug/L,+/-0.2
C6,08-Aug-2013,2013,ZINC,ZNUT,2.8,ug/L,+/-0.7
C9,08-Aug-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
C9,08-Aug-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,105,mg/L CaCO3,
C9,08-Aug-2013,2013,ALKALINITY; GRAN,ALKTI,104,mg/L CaCO3,
C9,08-Aug-2013,2013,ALUMINUM,ALUT,2.4,ug/L,+/-0.4
C9,08-Aug-2013,2013,ANIONS,ANIONS,3.7,meq/L,
C9,08-Aug-2013,2013,ARSENIC,ASUT,0.6,ug/L,+/-0.3
C9,08-Aug-2013,2013,BARIUM,BAUT,26.4,ug/L,+/-4.3
C9,08-Aug-2013,2013,BORON,BBUT,18,ug/L,+/-3
C9,08-Aug-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
C9,08-Aug-2013,2013,CALCIUM,CAUT,43.4,mg/L,
C9,08-Aug-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
C9,08-Aug-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
C9,08-Aug-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,1.4,ug/L,
C9,08-Aug-2013,2013,CHLORIDE,CLIDUR,45,mg/L,
C9,08-Aug-2013,2013,COLOUR; TRUE,COLTR,7,TCU,
C9,08-Aug-2013,2013,CONDUCTIVITY,COND25,398,uS/cm,
C9,08-Aug-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,421,uS/cm,
C9,08-Aug-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
C9,08-Aug-2013,2013,CHROMIUM,CRUT,0.9,ug/L,+/-0.2
C9,08-Aug-2013,2013,COPPER,CUUT,0.6,ug/L,+/-0.1
C9,08-Aug-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,27.4,mg/L,
C9,08-Aug-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.1,mg/L,
C9,08-Aug-2013,2013,IRON,FEUT,0,ug/L,+/-12.2
C9,08-Aug-2013,2013,CATIONS,IBCCAT,4.01,meq/L,
C9,08-Aug-2013,2013,ION BALANCE CALCULATION,IONCAL,8.3,%,
C9,08-Aug-2013,2013,POTASSIUM,KKUT,2.21,mg/L,
C9,08-Aug-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.46,none,
C9,08-Aug-2013,2013,MAGNESIUM,MGUT,7.85,mg/L,
C9,08-Aug-2013,2013,MANGANESE,MNUT,3.2,ug/L,+/-0.3
C9,08-Aug-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
C9,08-Aug-2013,2013,SODIUM,NAUT,26.3,mg/L,
C9,08-Aug-2013,2013,NICKEL,NIUT,0.3,ug/L,+/-0.3
C9,08-Aug-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,42,ug/L,
C9,08-Aug-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,4,ug/L,<T
C9,08-Aug-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,417,ug/L,
C9,08-Aug-2013,2013,LEAD,PBUT,0.1,ug/L,+/-0.1
C9,08-Aug-2013,2013,PH,PH,8.18,none,
C9,08-Aug-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.72,none,
C9,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT1,10.2,ug/L,
C9,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT2,10.4,ug/L,
C9,08-Aug-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,205,mg/L,
C9,08-Aug-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
C9,08-Aug-2013,2013,SELENIUM,SEUT,0.3,ug/L,+/-0.4
C9,08-Aug-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,1.8,mg/L,
C9,08-Aug-2013,2013,STRONTIUM,SRUT,149,ug/L,+/-15
C9,08-Aug-2013,2013,SULPHATE,SSO4UR,17.3,mg/L,
C9,08-Aug-2013,2013,TITANIUM,TIUT,0.4,ug/L,+/-0.2
C9,08-Aug-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
C9,08-Aug-2013,2013,URANIUM,UUUT,0.3,ug/L,+/-0.2
C9,08-Aug-2013,2013,VANADIUM,VVUT,0.8,ug/L,+/-0.2
C9,08-Aug-2013,2013,ZINC,ZNUT,3,ug/L,+/-0.7
E50,08-Aug-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
E50,08-Aug-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,102,mg/L CaCO3,
E50,08-Aug-2013,2013,ALKALINITY; GRAN,ALKTI,101,mg/L CaCO3,
E50,08-Aug-2013,2013,ALUMINUM,ALUT,4.3,ug/L,+/-0.7
E50,08-Aug-2013,2013,ANIONS,ANIONS,3.64,meq/L,
E50,08-Aug-2013,2013,ARSENIC,ASUT,0.6,ug/L,+/-0.3
E50,08-Aug-2013,2013,BARIUM,BAUT,24.9,ug/L,+/-4
E50,08-Aug-2013,2013,BORON,BBUT,19,ug/L,+/-4
E50,08-Aug-2013,2013,BERYLLIUM,BEUT,0,ug/L,+/-0.2
E50,08-Aug-2013,2013,CALCIUM,CAUT,42.5,mg/L,
E50,08-Aug-2013,2013,CADMIUM,CDUT,0,ug/L,+/-0.1
E50,08-Aug-2013,2013,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
E50,08-Aug-2013,2013,CHLOROPHYLL - A; TOTAL,CHLRAT,0.6,ug/L,<T
E50,08-Aug-2013,2013,CHLORIDE,CLIDUR,44.4,mg/L,
E50,08-Aug-2013,2013,COLOUR; TRUE,COLTR,6.6,TCU,
E50,08-Aug-2013,2013,CONDUCTIVITY,COND25,390,uS/cm,
E50,08-Aug-2013,2013,CONDUCTIVITY ESTIMATED,CONDTY,415,uS/cm,
E50,08-Aug-2013,2013,COBALT,COUT,0.1,ug/L,+/-0.1
E50,08-Aug-2013,2013,CHROMIUM,CRUT,0.8,ug/L,+/-0.2
E50,08-Aug-2013,2013,COPPER,CUUT,0.7,ug/L,+/-0.1
E50,08-Aug-2013,2013,CARBON; DISSOLVED INORGANIC,DIC,26.5,mg/L,
E50,08-Aug-2013,2013,CARBON; DISSOLVED ORGANIC,DOC,4.3,mg/L,
E50,08-Aug-2013,2013,IRON,FEUT,10,ug/L,+/-12.2
E50,08-Aug-2013,2013,CATIONS,IBCCAT,3.95,meq/L,
E50,08-Aug-2013,2013,ION BALANCE CALCULATION,IONCAL,8.5,%,
E50,08-Aug-2013,2013,POTASSIUM,KKUT,2.18,mg/L,
E50,08-Aug-2013,2013,LANGELIERS INDEX CALCULATION,LANGI,0.49,none,
E50,08-Aug-2013,2013,MAGNESIUM,MGUT,7.81,mg/L,
E50,08-Aug-2013,2013,MANGANESE,MNUT,3.2,ug/L,+/-0.3
E50,08-Aug-2013,2013,MOLYBDENUM,MOUT,0.4,ug/L,+/-0.1
E50,08-Aug-2013,2013,SODIUM,NAUT,25.9,mg/L,
E50,08-Aug-2013,2013,NICKEL,NIUT,0.4,ug/L,+/-0.3
E50,08-Aug-2013,2013,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,30,ug/L,
E50,08-Aug-2013,2013,NITROGEN; NITRATE+NITRITE,NNOTUR,2,ug/L,<=W
E50,08-Aug-2013,2013,NITROGEN; TOTAL KJELDAHL,NNTKUR,420,ug/L,
E50,08-Aug-2013,2013,LEAD,PBUT,0.1,ug/L,+/-0.1
E50,08-Aug-2013,2013,PH,PH,8.23,none,
E50,08-Aug-2013,2013,SATURATION PH ESTIMATED,PHSEST,7.74,none,
E50,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT1,9.6,ug/L,
E50,08-Aug-2013,2013,PHOSPHORUS; TOTAL,PPUT2,8.8,ug/L,
E50,08-Aug-2013,2013,SOLIDS; DISSOLVED ESTIMATED,RSFEST,202,mg/L,
E50,08-Aug-2013,2013,ANTIMONY,SBUT,0.1,ug/L,+/-0.2
E50,08-Aug-2013,2013,SELENIUM,SEUT,0.3,ug/L,+/-0.4
E50,08-Aug-2013,2013,SILICON; REACTIVE SILICATE,SIO3UR,2.24,mg/L,
E50,08-Aug-2013,2013,STRONTIUM,SRUT,150,ug/L,+/-15
E50,08-Aug-2013,2013,SULPHATE,SSO4UR,17.7,mg/L,
E50,08-Aug-2013,2013,TITANIUM,TIUT,0.5,ug/L,+/-0.2
E50,08-Aug-2013,2013,THALLIUM,TLUT,0,ug/L,+/-0.1
E50,08-Aug-2013,2013,URANIUM,UUUT,0.3,ug/L,+/-0.2
E50,08-Aug-2013,2013,VANADIUM,VVUT,0.9,ug/L,+/-0.2
E50,08-Aug-2013,2013,ZINC,ZNUT,2.9,ug/L,+/-0.7
E51,08-Aug-2013,2013,SILVER,AGUT,0,ug/L,+/-0.1
E51,08-Aug-2013,2013,ALKALINITY; TOTAL FIXED ENDPT,ALKT,106,mg/L CaCO3,
E51,08-Aug-2013,2013,ALKALINITY; GRAN,ALKTI,104,mg/L CaCO3,
E51,08-Aug-2013,2013,ALUMINUM,ALUT,4.4,ug/L,+/-0.7
E51,08-Aug-2013,2013,ANIONS,ANIONS,3.7,meq/L,
E51,08-Aug-2013,2013,ARSENIC,ASUT,0.5,ug/L,+/-0.3
